Order_Date,Order_Priority,Ord_id
2009-08-31,MEDIUM,Ord_2068
2012-10-14,HIGH,Ord_2069
2009-02-06,MEDIUM,Ord_2070
2009-06-29,HIGH,Ord_2071
2010-06-28,LOW,Ord_2072
2009-01-16,CRITICAL,Ord_2073
2010-10-28,NOT SPECIFIED,Ord_2074
2009-08-02,NOT SPECIFIED,Ord_2075
2011-09-11,CRITICAL,Ord_2076
2012-03-16,CRITICAL,Ord_2077
2009-09-30,CRITICAL,Ord_2078
2009-11-06,HIGH,Ord_2079
2012-12-01,LOW,Ord_2080
2010-03-24,NOT SPECIFIED,Ord_2081
2011-11-22,MEDIUM,Ord_2082
2009-05-28,MEDIUM,Ord_2083
2011-06-25,LOW,Ord_2084
2010-05-04,LOW,Ord_2085
2011-06-01,MEDIUM,Ord_2086
2012-10-08,LOW,Ord_2087
2009-12-23,NOT SPECIFIED,Ord_2088
2012-09-08,LOW,Ord_2089
2011-06-16,CRITICAL,Ord_2090
2009-03-17,NOT SPECIFIED,Ord_2091
2011-04-28,HIGH,Ord_2092
2010-02-24,LOW,Ord_2093
2009-11-09,CRITICAL,Ord_2094
2010-05-07,NOT SPECIFIED,Ord_2095
2012-12-06,LOW,Ord_2096
2010-03-27,HIGH,Ord_2097
2010-03-03,LOW,Ord_2098
2012-09-24,NOT SPECIFIED,Ord_2099
2010-04-23,NOT SPECIFIED,Ord_2100
2011-08-17,MEDIUM,Ord_2101
2011-04-18,HIGH,Ord_2102
2009-01-01,NOT SPECIFIED,Ord_2103
2011-09-05,HIGH,Ord_2104
2011-04-08,HIGH,Ord_2105
2012-06-26,NOT SPECIFIED,Ord_2106
2012-12-02,MEDIUM,Ord_2107
2011-04-08,NOT SPECIFIED,Ord_2108
2011-10-12,NOT SPECIFIED,Ord_2109
2011-02-24,MEDIUM,Ord_2110
2010-07-18,CRITICAL,Ord_2111
2011-06-12,NOT SPECIFIED,Ord_2112
2012-02-27,LOW,Ord_2113
2009-04-10,LOW,Ord_2114
2010-03-12,NOT SPECIFIED,Ord_2115
2012-02-27,HIGH,Ord_2116
2009-12-20,CRITICAL,Ord_2117
2010-09-19,LOW,Ord_2118
2010-07-05,MEDIUM,Ord_2119
2009-06-20,NOT SPECIFIED,Ord_2120
2009-03-13,MEDIUM,Ord_2121
2010-11-05,MEDIUM,Ord_2122
2011-03-01,MEDIUM,Ord_2123
2012-06-11,MEDIUM,Ord_2124
2011-11-22,HIGH,Ord_2125
2010-08-18,NOT SPECIFIED,Ord_2126
2011-06-02,MEDIUM,Ord_2127
2009-10-10,CRITICAL,Ord_2128
2012-07-02,HIGH,Ord_2129
2012-01-20,HIGH,Ord_2130
2011-03-10,MEDIUM,Ord_2131
2011-06-14,CRITICAL,Ord_2132
2009-06-22,CRITICAL,Ord_2133
2012-07-22,CRITICAL,Ord_2134
2011-06-01,HIGH,Ord_2135
2010-08-28,CRITICAL,Ord_2136
2010-05-18,LOW,Ord_2137
2011-10-28,LOW,Ord_2138
2011-11-19,NOT SPECIFIED,Ord_2139
2012-12-14,MEDIUM,Ord_2140
2011-12-19,MEDIUM,Ord_2141
2011-03-18,CRITICAL,Ord_2142
2012-05-31,HIGH,Ord_2143
2011-07-15,HIGH,Ord_2144
2010-06-14,HIGH,Ord_2145
2011-06-06,LOW,Ord_2146
2010-06-22,NOT SPECIFIED,Ord_2147
2012-01-02,CRITICAL,Ord_2148
2010-01-16,CRITICAL,Ord_2149
2009-08-14,HIGH,Ord_2150
2012-03-30,CRITICAL,Ord_2151
2011-05-21,LOW,Ord_2152
2010-04-17,MEDIUM,Ord_2153
2011-02-03,HIGH,Ord_2154
2010-06-10,NOT SPECIFIED,Ord_2155
2011-04-21,NOT SPECIFIED,Ord_2156
2012-10-29,LOW,Ord_2157
2010-07-15,LOW,Ord_2158
2012-01-23,MEDIUM,Ord_2159
2010-06-16,NOT SPECIFIED,Ord_2160
2010-06-19,CRITICAL,Ord_2161
2012-10-09,HIGH,Ord_2162
2009-12-01,CRITICAL,Ord_2163
2012-06-18,CRITICAL,Ord_2164
2010-05-26,HIGH,Ord_2165
2009-10-30,HIGH,Ord_2166
2009-08-22,NOT SPECIFIED,Ord_2167
2010-01-04,HIGH,Ord_2168
2010-12-05,MEDIUM,Ord_2169
2010-03-24,CRITICAL,Ord_2170
2012-01-24,LOW,Ord_2171
2011-02-12,CRITICAL,Ord_2172
2011-02-03,CRITICAL,Ord_2173
2011-11-09,HIGH,Ord_2174
2010-07-25,LOW,Ord_2175
2010-07-13,LOW,Ord_2176
2009-04-19,HIGH,Ord_2177
2011-05-23,NOT SPECIFIED,Ord_2178
2011-12-20,CRITICAL,Ord_2179
2012-05-02,MEDIUM,Ord_2180
2009-01-13,CRITICAL,Ord_2181
2010-11-12,CRITICAL,Ord_2182
2009-10-29,CRITICAL,Ord_2183
2012-08-04,NOT SPECIFIED,Ord_2184
2011-08-15,HIGH,Ord_2185
2012-11-02,HIGH,Ord_2186
2011-03-23,NOT SPECIFIED,Ord_2187
2009-05-23,HIGH,Ord_2188
2011-09-09,MEDIUM,Ord_2189
2011-08-03,CRITICAL,Ord_2190
2012-05-16,MEDIUM,Ord_2191
2009-09-29,HIGH,Ord_2192
2010-10-24,HIGH,Ord_2193
2009-06-07,MEDIUM,Ord_2194
2012-02-14,NOT SPECIFIED,Ord_2195
2010-11-14,NOT SPECIFIED,Ord_2196
2010-09-12,MEDIUM,Ord_2197
2012-07-10,HIGH,Ord_2198
2010-08-02,CRITICAL,Ord_2199
2010-10-30,HIGH,Ord_2200
2011-12-25,HIGH,Ord_2201
2010-03-19,LOW,Ord_2202
2011-12-14,NOT SPECIFIED,Ord_2203
2009-09-21,LOW,Ord_2204
2009-12-27,LOW,Ord_2205
2011-12-20,CRITICAL,Ord_2206
2011-12-25,MEDIUM,Ord_2207
2010-11-24,LOW,Ord_2208
2011-12-22,HIGH,Ord_2209
2011-09-14,NOT SPECIFIED,Ord_2210
2009-06-14,CRITICAL,Ord_2211
2009-06-15,NOT SPECIFIED,Ord_2212
2009-08-25,HIGH,Ord_2213
2011-12-30,NOT SPECIFIED,Ord_2214
2010-06-04,MEDIUM,Ord_2215
2010-11-25,LOW,Ord_2216
2010-11-08,NOT SPECIFIED,Ord_2217
2012-02-15,LOW,Ord_2218
2010-04-06,LOW,Ord_2219
2011-04-18,CRITICAL,Ord_2220
2012-10-02,MEDIUM,Ord_2221
2009-01-10,LOW,Ord_2222
2011-07-09,HIGH,Ord_2223
2009-12-19,NOT SPECIFIED,Ord_2224
2009-06-04,MEDIUM,Ord_2225
2012-07-08,LOW,Ord_2226
2009-08-12,NOT SPECIFIED,Ord_2227
2010-12-05,MEDIUM,Ord_2228
2011-03-26,CRITICAL,Ord_2229
2009-01-10,HIGH,Ord_2230
2010-03-19,LOW,Ord_2231
2012-10-27,HIGH,Ord_2232
2012-08-03,MEDIUM,Ord_2233
2012-01-18,CRITICAL,Ord_2234
2011-12-06,LOW,Ord_2235
2011-08-24,LOW,Ord_2236
2012-03-04,LOW,Ord_2237
2011-06-11,MEDIUM,Ord_2238
2009-01-09,NOT SPECIFIED,Ord_2239
2011-05-10,NOT SPECIFIED,Ord_2240
2010-01-25,HIGH,Ord_2241
2010-05-20,LOW,Ord_2242
2012-02-07,LOW,Ord_2243
2010-10-10,MEDIUM,Ord_2244
2011-09-22,CRITICAL,Ord_2245
2011-10-12,NOT SPECIFIED,Ord_2246
2012-03-26,LOW,Ord_2247
2011-10-10,LOW,Ord_2248
2012-10-21,MEDIUM,Ord_2249
2010-01-02,NOT SPECIFIED,Ord_2250
2011-07-15,LOW,Ord_2251
2009-04-13,CRITICAL,Ord_2252
2011-02-01,LOW,Ord_2253
2011-10-09,CRITICAL,Ord_2254
2010-06-29,NOT SPECIFIED,Ord_2255
2010-05-13,MEDIUM,Ord_2256
2010-01-13,LOW,Ord_2257
2012-04-24,MEDIUM,Ord_2258
2012-01-15,CRITICAL,Ord_2259
2012-05-17,CRITICAL,Ord_2260
2010-09-05,NOT SPECIFIED,Ord_2261
2009-07-24,LOW,Ord_2262
2012-05-27,MEDIUM,Ord_2263
2012-08-20,HIGH,Ord_2264
2012-09-09,MEDIUM,Ord_2265
2010-03-25,CRITICAL,Ord_2266
2012-12-04,CRITICAL,Ord_2267
2011-02-25,LOW,Ord_2268
2009-05-10,CRITICAL,Ord_2269
2009-05-20,HIGH,Ord_2270
2011-01-22,NOT SPECIFIED,Ord_2271
2012-04-23,MEDIUM,Ord_2272
2011-11-04,CRITICAL,Ord_2273
2011-04-03,CRITICAL,Ord_2274
2009-05-21,HIGH,Ord_2275
2011-04-05,NOT SPECIFIED,Ord_2276
2012-10-30,LOW,Ord_2277
2009-06-02,CRITICAL,Ord_2278
2010-07-23,CRITICAL,Ord_2279
2009-08-15,CRITICAL,Ord_2280
2011-09-19,CRITICAL,Ord_2281
2010-04-10,CRITICAL,Ord_2282
2011-01-29,NOT SPECIFIED,Ord_2283
2011-08-26,LOW,Ord_2284
2011-07-12,CRITICAL,Ord_2285
2012-09-15,HIGH,Ord_2286
2012-03-03,HIGH,Ord_2287
2009-01-24,LOW,Ord_2288
2010-03-08,CRITICAL,Ord_2289
2012-04-08,HIGH,Ord_2290
2012-06-09,HIGH,Ord_2291
2012-07-19,MEDIUM,Ord_2292
2012-10-01,CRITICAL,Ord_2293
2009-11-23,LOW,Ord_2294
2011-04-28,LOW,Ord_2295
2011-07-27,LOW,Ord_2296
2011-03-21,LOW,Ord_2297
2011-02-14,MEDIUM,Ord_2298
2011-06-01,HIGH,Ord_2299
2012-02-19,LOW,Ord_2300
2009-04-11,CRITICAL,Ord_2301
2011-11-24,NOT SPECIFIED,Ord_2302
2009-02-11,CRITICAL,Ord_2303
2011-08-26,MEDIUM,Ord_2304
2010-09-26,CRITICAL,Ord_2305
2009-05-26,CRITICAL,Ord_2306
2010-08-05,MEDIUM,Ord_2307
2012-09-03,LOW,Ord_2308
2010-10-10,LOW,Ord_2309
2010-07-31,NOT SPECIFIED,Ord_2310
2009-05-14,NOT SPECIFIED,Ord_2311
2012-10-01,CRITICAL,Ord_2312
2010-03-07,LOW,Ord_2313
2010-07-24,HIGH,Ord_2314
2009-12-17,HIGH,Ord_2315
2012-04-24,HIGH,Ord_2316
2010-05-13,LOW,Ord_2317
2009-11-07,CRITICAL,Ord_2318
2011-01-23,HIGH,Ord_2319
2011-03-22,HIGH,Ord_2320
2009-10-04,MEDIUM,Ord_2321
2009-08-15,NOT SPECIFIED,Ord_2322
2009-05-28,LOW,Ord_2323
2009-09-01,NOT SPECIFIED,Ord_2324
2010-12-13,CRITICAL,Ord_2325
2010-12-17,LOW,Ord_2326
2011-10-20,NOT SPECIFIED,Ord_2327
2010-07-08,CRITICAL,Ord_2328
2011-05-24,CRITICAL,Ord_2329
2009-05-01,NOT SPECIFIED,Ord_2330
2012-04-30,CRITICAL,Ord_2331
2010-01-03,NOT SPECIFIED,Ord_2332
2010-04-16,HIGH,Ord_2333
2009-08-04,CRITICAL,Ord_2334
2010-04-12,MEDIUM,Ord_2335
2011-07-15,NOT SPECIFIED,Ord_2336
2012-10-29,NOT SPECIFIED,Ord_2337
2009-07-01,MEDIUM,Ord_2338
2012-01-29,LOW,Ord_2339
2012-10-04,LOW,Ord_2340
2012-10-23,MEDIUM,Ord_2341
2010-04-12,HIGH,Ord_2342
2011-04-29,MEDIUM,Ord_2343
2010-05-25,CRITICAL,Ord_2344
2009-04-10,NOT SPECIFIED,Ord_2345
2010-06-05,MEDIUM,Ord_2346
2012-02-07,NOT SPECIFIED,Ord_2347
2011-04-13,NOT SPECIFIED,Ord_2348
2012-05-01,LOW,Ord_2349
2010-09-24,MEDIUM,Ord_2350
2011-02-15,MEDIUM,Ord_2351
2010-03-28,LOW,Ord_2352
2011-12-24,MEDIUM,Ord_2353
2009-08-29,LOW,Ord_2354
2010-08-02,MEDIUM,Ord_2355
2010-12-28,LOW,Ord_2356
2009-10-28,CRITICAL,Ord_2357
2010-09-19,LOW,Ord_2358
2012-08-23,MEDIUM,Ord_2359
2009-07-10,MEDIUM,Ord_2360
2010-05-03,NOT SPECIFIED,Ord_2361
2012-01-30,CRITICAL,Ord_2362
2011-01-19,NOT SPECIFIED,Ord_2363
2009-02-07,MEDIUM,Ord_2364
2012-07-02,NOT SPECIFIED,Ord_2365
2011-08-11,CRITICAL,Ord_2366
2009-08-04,CRITICAL,Ord_2367
2011-05-10,LOW,Ord_2368
2009-03-22,NOT SPECIFIED,Ord_2369
2010-05-23,HIGH,Ord_2370
2010-06-10,HIGH,Ord_2371
2010-10-20,LOW,Ord_2372
2012-01-12,NOT SPECIFIED,Ord_2373
2012-03-14,MEDIUM,Ord_2374
2011-11-17,MEDIUM,Ord_2375
2012-07-30,MEDIUM,Ord_2376
2010-03-09,CRITICAL,Ord_2377
2011-01-10,CRITICAL,Ord_2378
2010-07-27,LOW,Ord_2379
2012-04-25,NOT SPECIFIED,Ord_2380
2012-07-23,CRITICAL,Ord_2381
2010-07-14,NOT SPECIFIED,Ord_2382
2009-03-12,NOT SPECIFIED,Ord_2383
2012-06-29,HIGH,Ord_2384
2009-09-06,CRITICAL,Ord_2385
2011-09-15,NOT SPECIFIED,Ord_2386
2011-11-08,LOW,Ord_2387
2011-09-22,LOW,Ord_2388
2011-10-20,NOT SPECIFIED,Ord_2389
2010-12-20,MEDIUM,Ord_2390
2009-02-24,CRITICAL,Ord_2391
2011-09-19,HIGH,Ord_2392
2010-07-03,NOT SPECIFIED,Ord_2393
2009-10-20,MEDIUM,Ord_2394
2011-08-08,LOW,Ord_2395
2010-12-26,LOW,Ord_2396
2012-08-06,HIGH,Ord_2397
2011-02-28,CRITICAL,Ord_2398
2009-08-02,MEDIUM,Ord_2399
2012-09-19,CRITICAL,Ord_2400
2011-10-25,LOW,Ord_2401
2009-11-29,HIGH,Ord_2402
2010-01-20,CRITICAL,Ord_2403
2011-03-02,LOW,Ord_2404
2009-05-28,MEDIUM,Ord_2405
2012-03-12,LOW,Ord_2406
2012-09-23,MEDIUM,Ord_2407
2009-04-04,HIGH,Ord_2408
2010-09-11,CRITICAL,Ord_2409
2009-03-27,MEDIUM,Ord_2410
2009-08-16,MEDIUM,Ord_2411
2010-10-01,LOW,Ord_2412
2010-07-16,LOW,Ord_2413
2011-05-20,NOT SPECIFIED,Ord_2414
2009-07-17,LOW,Ord_2415
2009-07-08,NOT SPECIFIED,Ord_2416
2012-07-16,LOW,Ord_2417
2009-04-06,NOT SPECIFIED,Ord_2418
2012-03-17,MEDIUM,Ord_2419
2010-10-01,MEDIUM,Ord_2420
2011-04-28,CRITICAL,Ord_2421
2012-02-09,LOW,Ord_2422
2010-07-28,CRITICAL,Ord_2423
2012-06-19,CRITICAL,Ord_2424
2009-12-30,LOW,Ord_2425
2010-11-27,HIGH,Ord_2426
2012-03-18,MEDIUM,Ord_2427
2012-08-01,NOT SPECIFIED,Ord_2428
2010-12-30,MEDIUM,Ord_2429
2012-09-16,HIGH,Ord_2430
2011-07-12,MEDIUM,Ord_2431
2012-12-27,LOW,Ord_2432
2009-03-14,CRITICAL,Ord_2433
2009-04-21,HIGH,Ord_2434
2012-03-31,NOT SPECIFIED,Ord_2435
2012-12-29,MEDIUM,Ord_2436
2010-08-16,LOW,Ord_2437
2010-01-29,MEDIUM,Ord_2438
2009-12-28,MEDIUM,Ord_2439
2012-07-05,MEDIUM,Ord_2440
2010-09-14,NOT SPECIFIED,Ord_2441
2011-08-13,CRITICAL,Ord_2442
2009-06-17,LOW,Ord_2443
2011-02-12,MEDIUM,Ord_2444
2010-10-31,HIGH,Ord_2445
2011-12-16,LOW,Ord_2446
2009-02-15,LOW,Ord_2447
2012-07-26,LOW,Ord_2448
2012-08-24,HIGH,Ord_2449
2010-11-21,CRITICAL,Ord_2450
2009-12-03,HIGH,Ord_2451
2012-01-03,HIGH,Ord_2452
2012-07-16,NOT SPECIFIED,Ord_2453
2011-10-02,CRITICAL,Ord_2454
2010-03-30,LOW,Ord_2455
2012-01-19,LOW,Ord_2456
2012-03-11,NOT SPECIFIED,Ord_2457
2012-08-21,CRITICAL,Ord_2458
2012-10-17,CRITICAL,Ord_2459
2010-05-14,MEDIUM,Ord_2460
2010-05-05,LOW,Ord_2461
2011-03-13,LOW,Ord_2462
2011-07-02,MEDIUM,Ord_2463
2009-07-24,CRITICAL,Ord_2464
2010-09-08,HIGH,Ord_2465
2009-04-15,NOT SPECIFIED,Ord_2466
2010-07-06,MEDIUM,Ord_2467
2011-08-05,MEDIUM,Ord_2468
2012-10-16,HIGH,Ord_2469
2010-02-17,HIGH,Ord_2470
2009-02-12,MEDIUM,Ord_2471
2009-05-13,NOT SPECIFIED,Ord_2472
2009-08-10,NOT SPECIFIED,Ord_2473
2012-08-09,CRITICAL,Ord_2474
2012-07-29,LOW,Ord_2475
2012-04-03,CRITICAL,Ord_2476
2011-09-09,LOW,Ord_2477
2009-01-21,LOW,Ord_2478
2009-12-26,CRITICAL,Ord_2479
2012-08-02,NOT SPECIFIED,Ord_2480
2009-03-30,CRITICAL,Ord_2481
2010-01-24,HIGH,Ord_2482
2011-04-30,CRITICAL,Ord_2483
2009-08-11,NOT SPECIFIED,Ord_2484
2010-11-14,HIGH,Ord_2485
2009-11-12,CRITICAL,Ord_2486
2009-01-16,CRITICAL,Ord_2487
2009-05-25,NOT SPECIFIED,Ord_2488
2009-06-07,MEDIUM,Ord_2489
2011-05-03,NOT SPECIFIED,Ord_2490
2012-09-25,NOT SPECIFIED,Ord_2491
2011-05-04,CRITICAL,Ord_2492
2011-11-12,CRITICAL,Ord_2493
2011-11-13,NOT SPECIFIED,Ord_2494
2011-10-01,CRITICAL,Ord_2495
2010-01-23,LOW,Ord_2496
2012-02-17,LOW,Ord_2497
2009-12-11,MEDIUM,Ord_2498
2010-06-19,NOT SPECIFIED,Ord_2499
2012-10-11,CRITICAL,Ord_2500
2010-08-22,HIGH,Ord_2501
2012-09-16,CRITICAL,Ord_2502
2009-03-07,LOW,Ord_2503
2012-01-09,CRITICAL,Ord_2504
2010-03-03,MEDIUM,Ord_2505
2010-01-11,LOW,Ord_2506
2009-08-21,HIGH,Ord_2507
2010-03-15,LOW,Ord_2508
2012-07-18,CRITICAL,Ord_2509
2010-02-21,CRITICAL,Ord_2510
2012-11-01,HIGH,Ord_2511
2009-03-04,HIGH,Ord_2512
2009-09-15,NOT SPECIFIED,Ord_2513
2009-11-09,CRITICAL,Ord_2514
2009-09-29,MEDIUM,Ord_2515
2012-04-27,LOW,Ord_2516
2011-12-02,NOT SPECIFIED,Ord_2517
2009-12-31,NOT SPECIFIED,Ord_2518
2010-09-20,NOT SPECIFIED,Ord_2519
2012-03-29,MEDIUM,Ord_2520
2011-03-10,HIGH,Ord_2521
2011-10-12,CRITICAL,Ord_2522
2010-11-01,LOW,Ord_2523
2012-09-08,HIGH,Ord_2524
2012-12-13,NOT SPECIFIED,Ord_2525
2009-06-08,LOW,Ord_2526
2011-06-15,HIGH,Ord_2527
2010-08-23,CRITICAL,Ord_2528
2011-10-02,LOW,Ord_2529
2010-12-20,HIGH,Ord_2530
2012-10-18,LOW,Ord_2531
2010-09-17,HIGH,Ord_2532
2010-11-23,MEDIUM,Ord_2533
2012-04-16,HIGH,Ord_2534
2011-08-20,HIGH,Ord_2535
2011-12-17,LOW,Ord_2536
2009-04-24,HIGH,Ord_2537
2012-02-08,CRITICAL,Ord_2538
2012-05-21,LOW,Ord_2539
2010-07-27,NOT SPECIFIED,Ord_2540
2011-04-01,NOT SPECIFIED,Ord_2541
2012-04-29,HIGH,Ord_2542
2012-05-11,HIGH,Ord_2543
2012-07-14,LOW,Ord_2544
2010-10-29,CRITICAL,Ord_2545
2011-11-29,CRITICAL,Ord_2546
2010-03-31,NOT SPECIFIED,Ord_2547
2012-12-29,HIGH,Ord_2548
2012-01-31,LOW,Ord_2549
2011-01-11,NOT SPECIFIED,Ord_2550
2012-10-18,NOT SPECIFIED,Ord_2551
2011-12-07,LOW,Ord_2552
2011-04-10,CRITICAL,Ord_2553
2011-02-11,MEDIUM,Ord_2554
2011-09-19,CRITICAL,Ord_2555
2011-10-20,CRITICAL,Ord_2556
2012-09-30,LOW,Ord_2557
2010-06-30,NOT SPECIFIED,Ord_2558
2012-09-17,NOT SPECIFIED,Ord_2559
2009-05-28,CRITICAL,Ord_2560
2012-11-02,LOW,Ord_2561
2012-12-05,HIGH,Ord_2562
2010-03-02,HIGH,Ord_2563
2012-06-26,MEDIUM,Ord_2564
2009-11-30,LOW,Ord_2565
2011-01-21,MEDIUM,Ord_2566
2009-04-08,NOT SPECIFIED,Ord_2567
2009-05-22,NOT SPECIFIED,Ord_2568
2011-11-06,NOT SPECIFIED,Ord_2569
2009-03-24,MEDIUM,Ord_2570
2010-04-24,CRITICAL,Ord_2571
2012-02-03,HIGH,Ord_2572
2009-12-02,HIGH,Ord_2573
2009-12-28,HIGH,Ord_2574
2011-01-24,HIGH,Ord_2575
2010-09-26,LOW,Ord_2576
2011-04-30,HIGH,Ord_2577
2010-01-26,CRITICAL,Ord_2578
2011-04-01,CRITICAL,Ord_2579
2009-09-20,MEDIUM,Ord_2580
2011-05-14,LOW,Ord_2581
2011-09-18,NOT SPECIFIED,Ord_2582
2010-10-13,MEDIUM,Ord_2583
2009-07-05,HIGH,Ord_2584
2009-03-15,HIGH,Ord_2585
2010-11-29,MEDIUM,Ord_2586
2010-01-14,NOT SPECIFIED,Ord_2587
2010-08-19,CRITICAL,Ord_2588
2012-04-09,CRITICAL,Ord_2589
2009-02-04,HIGH,Ord_2590
2012-06-02,NOT SPECIFIED,Ord_2591
2012-09-15,NOT SPECIFIED,Ord_2592
2011-02-10,HIGH,Ord_2593
2010-07-12,MEDIUM,Ord_2594
2011-03-01,MEDIUM,Ord_2595
2009-08-01,HIGH,Ord_2596
2011-10-22,CRITICAL,Ord_2597
2011-10-24,LOW,Ord_2598
2009-09-05,CRITICAL,Ord_2599
2010-05-24,NOT SPECIFIED,Ord_2600
2011-11-02,LOW,Ord_2601
2011-11-08,HIGH,Ord_2602
2010-08-10,NOT SPECIFIED,Ord_2603
2009-11-17,LOW,Ord_2604
2011-03-06,MEDIUM,Ord_2605
2012-07-02,NOT SPECIFIED,Ord_2606
2011-06-09,HIGH,Ord_2607
2011-01-29,HIGH,Ord_2608
2010-07-03,NOT SPECIFIED,Ord_2609
2010-02-27,LOW,Ord_2610
2009-11-10,HIGH,Ord_2611
2010-06-25,CRITICAL,Ord_2612
2012-04-05,LOW,Ord_2613
2011-01-17,MEDIUM,Ord_2614
2012-03-30,CRITICAL,Ord_2615
2012-09-02,CRITICAL,Ord_2616
2012-07-21,CRITICAL,Ord_2617
2012-07-31,NOT SPECIFIED,Ord_2618
2012-09-09,MEDIUM,Ord_2619
2011-11-05,CRITICAL,Ord_2620
2009-07-07,MEDIUM,Ord_2621
2009-05-24,LOW,Ord_2622
2010-04-22,NOT SPECIFIED,Ord_2623
2010-07-03,HIGH,Ord_2624
2010-07-11,MEDIUM,Ord_2625
2010-01-29,CRITICAL,Ord_2626
2010-08-01,HIGH,Ord_2627
2011-09-30,HIGH,Ord_2628
2009-10-17,LOW,Ord_2629
2011-08-16,CRITICAL,Ord_2630
2010-05-01,HIGH,Ord_2631
2010-04-28,LOW,Ord_2632
2010-09-11,HIGH,Ord_2633
2010-03-21,CRITICAL,Ord_2634
2012-11-05,MEDIUM,Ord_2635
2009-03-19,HIGH,Ord_2636
2012-06-15,NOT SPECIFIED,Ord_2637
2009-01-19,CRITICAL,Ord_2638
2012-07-21,MEDIUM,Ord_2639
2010-09-25,LOW,Ord_2640
2009-08-25,MEDIUM,Ord_2641
2012-10-07,LOW,Ord_2642
2010-10-09,MEDIUM,Ord_2643
2010-07-27,LOW,Ord_2644
2011-11-02,CRITICAL,Ord_2645
2010-04-15,HIGH,Ord_2646
2011-04-30,CRITICAL,Ord_2647
2012-03-05,CRITICAL,Ord_2648
2009-02-02,CRITICAL,Ord_2649
2011-12-22,HIGH,Ord_2650
2009-08-31,NOT SPECIFIED,Ord_2651
2012-05-25,CRITICAL,Ord_2652
2011-05-03,HIGH,Ord_2653
2010-12-04,LOW,Ord_2654
2011-07-28,MEDIUM,Ord_2655
2012-10-28,NOT SPECIFIED,Ord_2656
2012-10-15,HIGH,Ord_2657
2012-06-12,LOW,Ord_2658
2012-06-05,LOW,Ord_2659
2009-05-06,HIGH,Ord_2660
2010-10-06,NOT SPECIFIED,Ord_2661
2010-06-29,CRITICAL,Ord_2662
2009-05-24,HIGH,Ord_2663
2010-04-29,HIGH,Ord_2664
2012-06-06,LOW,Ord_2665
2012-04-29,MEDIUM,Ord_2666
2011-07-05,NOT SPECIFIED,Ord_2667
2010-10-30,CRITICAL,Ord_2668
2012-10-15,CRITICAL,Ord_2669
2012-04-24,CRITICAL,Ord_2670
2012-07-30,MEDIUM,Ord_2671
2009-03-21,HIGH,Ord_2672
2009-10-21,MEDIUM,Ord_2673
2010-06-03,CRITICAL,Ord_2674
2012-05-08,CRITICAL,Ord_2675
2012-09-30,NOT SPECIFIED,Ord_2676
2012-08-02,LOW,Ord_2677
2010-09-24,HIGH,Ord_2678
2011-05-09,LOW,Ord_2679
2011-04-03,NOT SPECIFIED,Ord_2680
2010-02-09,MEDIUM,Ord_2681
2009-03-13,CRITICAL,Ord_2682
2010-01-08,MEDIUM,Ord_2683
2012-06-08,MEDIUM,Ord_2684
2011-03-12,LOW,Ord_2685
2011-11-18,MEDIUM,Ord_2686
2012-09-02,LOW,Ord_2687
2010-03-06,NOT SPECIFIED,Ord_2688
2009-04-12,NOT SPECIFIED,Ord_2689
2010-07-09,LOW,Ord_2690
2012-01-09,NOT SPECIFIED,Ord_2691
2012-07-16,LOW,Ord_2692
2011-03-24,CRITICAL,Ord_2693
2009-11-25,MEDIUM,Ord_2694
2012-07-25,MEDIUM,Ord_2695
2009-01-16,LOW,Ord_2696
2010-11-29,LOW,Ord_2697
2010-07-25,MEDIUM,Ord_2698
2009-01-21,HIGH,Ord_2699
2012-08-18,LOW,Ord_2700
2011-07-31,HIGH,Ord_2701
2010-07-20,LOW,Ord_2702
2010-07-23,HIGH,Ord_2703
2011-03-31,CRITICAL,Ord_2704
2010-10-24,CRITICAL,Ord_2705
2012-05-22,HIGH,Ord_2706
2011-02-12,HIGH,Ord_2707
2012-06-19,CRITICAL,Ord_2708
2010-04-10,CRITICAL,Ord_2709
2010-01-04,MEDIUM,Ord_2710
2010-08-30,LOW,Ord_2711
2010-08-24,LOW,Ord_2712
2010-03-25,LOW,Ord_2713
2010-06-13,LOW,Ord_2714
2012-10-23,HIGH,Ord_2715
2012-09-13,CRITICAL,Ord_2716
2009-11-30,LOW,Ord_2717
2012-01-27,NOT SPECIFIED,Ord_2718
2010-01-03,NOT SPECIFIED,Ord_2719
2009-06-25,NOT SPECIFIED,Ord_2720
2012-11-07,LOW,Ord_2721
2009-03-11,CRITICAL,Ord_2722
2012-02-18,HIGH,Ord_2723
2010-03-08,HIGH,Ord_2724
2010-10-29,NOT SPECIFIED,Ord_2725
2010-04-20,LOW,Ord_2726
2010-12-12,LOW,Ord_2727
2011-10-06,HIGH,Ord_2728
2011-03-04,HIGH,Ord_2729
2010-07-15,MEDIUM,Ord_2730
2011-08-17,CRITICAL,Ord_2731
2009-04-28,CRITICAL,Ord_2732
2012-07-17,HIGH,Ord_2733
2009-09-17,MEDIUM,Ord_2734
2009-11-29,CRITICAL,Ord_2735
2009-06-23,LOW,Ord_2736
2009-03-05,LOW,Ord_2737
2009-02-05,NOT SPECIFIED,Ord_2738
2009-02-02,NOT SPECIFIED,Ord_2739
2011-02-24,LOW,Ord_2740
2012-04-02,LOW,Ord_2741
2009-06-30,LOW,Ord_2742
